topic_index,runner,topic,generated_topic,generation_success,evaluation_success,pipeline_success,generation_time_minutes,evaluation_time_minutes,generation_tokens,generation_tokens_k,element_layout,attractiveness,logic_flow,visual_consistency,accuracy_depth,aesthetics_average,teachquiz_gain,output_dir,final_video_path,evaluation_path,error
10,mas,Dandelin spheres and conic sections,Unlocking Conic Sections: The Magic of Dandelin Spheres,True,True,True,4.492094031969706,1.5550470272699992,379806,379.806,95.0,82.5,65.0,100.0,62.5,81.0,100.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/10-Unlocking_Conic_Sections_The_Magic_of_Dandelin_Spheres,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/10-Unlocking_Conic_Sections_The_Magic_of_Dandelin_Spheres/Unlocking_Conic_Sections_The_Magic_of_Dandelin_Spheres.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/10-Unlocking_Conic_Sections_The_Magic_of_Dandelin_Spheres/Unlocking_Conic_Sections_The_Magic_of_Dandelin_Spheres_eval.json,
11,mas,How multilayer perceptrons in transformers may store facts,How Multilayer Perceptrons (MLP) Store Facts in Transformers,True,True,True,4.845140659809113,1.7250125408172607,352907,352.907,92.5,82.5,97.5,95.0,87.5,91.0,19.999999999999996,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/11-How_Multilayer_Perceptrons_MLP_Store_Facts_in_Transformers,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/11-How_Multilayer_Perceptrons_MLP_Store_Facts_in_Transformers/How_Multilayer_Perceptrons_MLP_Store_Facts_in_Transformers.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/11-How_Multilayer_Perceptrons_MLP_Store_Facts_in_Transformers/How_Multilayer_Perceptrons_MLP_Store_Facts_in_Transformers_eval.json,
12,mas,The physics of pi arising from colliding blocks,The Physics of Pi: Colliding Blocks and Digit Emergence,True,True,True,4.154114345709483,1.6197835008303325,352846,352.846,80.0,57.49999999999999,65.0,95.0,45.0,68.5,100.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/12-The_Physics_of_Pi_Colliding_Blocks_and_Digit_Emergence,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/12-The_Physics_of_Pi_Colliding_Blocks_and_Digit_Emergence/The_Physics_of_Pi_Colliding_Blocks_and_Digit_Emergence.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/12-The_Physics_of_Pi_Colliding_Blocks_and_Digit_Emergence/The_Physics_of_Pi_Colliding_Blocks_and_Digit_Emergence_eval.json,
13,mas,High-dimensional spheres,The Geometry of High-Dimensional Spheres: Beyond 3D Intuition,True,True,True,4.21893208026886,1.772873373826345,331317,331.317,95.0,87.5,97.5,100.0,80.0,92.0,60.00000000000001,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/13-The_Geometry_of_High-Dimensional_Spheres_Beyond_3D_Intuition,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/13-The_Geometry_of_High-Dimensional_Spheres_Beyond_3D_Intuition/The_Geometry_of_High-Dimensional_Spheres_Beyond_3D_Intuition.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/13-The_Geometry_of_High-Dimensional_Spheres_Beyond_3D_Intuition/The_Geometry_of_High-Dimensional_Spheres_Beyond_3D_Intuition_eval.json,
14,mas,Discrete convolutions and their applications,Understanding Discrete Convolutions: From Filters to Features,True,True,True,4.855907599131267,1.634756894906362,327597,327.597,90.0,82.5,97.5,95.0,92.5,91.5,60.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/14-Understanding_Discrete_Convolutions_From_Filters_to_Features,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/14-Understanding_Discrete_Convolutions_From_Filters_to_Features/Understanding_Discrete_Convolutions_From_Filters_to_Features.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/14-Understanding_Discrete_Convolutions_From_Filters_to_Features/Understanding_Discrete_Convolutions_From_Filters_to_Features_eval.json,
15,mas,Binary counting and its application to the Towers of Hanoi puzzle,Binary Logic in the Towers of Hanoi,True,True,True,4.504723060131073,2.0227582732836407,315897,315.897,90.0,75.0,87.5,95.0,82.5,86.0,60.00000000000001,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/15-Binary_Logic_in_the_Towers_of_Hanoi,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/15-Binary_Logic_in_the_Towers_of_Hanoi/Binary_Logic_in_the_Towers_of_Hanoi.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/15-Binary_Logic_in_the_Towers_of_Hanoi/Binary_Logic_in_the_Towers_of_Hanoi_eval.json,
16,mas,Partial differential equations,Introduction to Partial Differential Equations (PDEs),True,True,True,5.116765260696411,1.5303268949190776,463634,463.634,92.5,82.5,97.5,95.0,75.0,88.5,40.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/16-Introduction_to_Partial_Differential_Equations_PDEs,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/16-Introduction_to_Partial_Differential_Equations_PDEs/Introduction_to_Partial_Differential_Equations_PDEs.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/16-Introduction_to_Partial_Differential_Equations_PDEs/Introduction_to_Partial_Differential_Equations_PDEs_eval.json,
17,mas,Central Limit Theorem,The Magic of Averages: The Central Limit Theorem (CLT),True,True,True,5.083791983127594,1.4168975631395975,374401,374.401,95.0,92.5,100.0,95.0,97.5,96.0,60.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/17-The_Magic_of_Averages_The_Central_Limit_Theorem_CLT,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/17-The_Magic_of_Averages_The_Central_Limit_Theorem_CLT/The_Magic_of_Averages_The_Central_Limit_Theorem_CLT.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/17-The_Magic_of_Averages_The_Central_Limit_Theorem_CLT/The_Magic_of_Averages_The_Central_Limit_Theorem_CLT_eval.json,
18,mas,Unexpected answer to a counting puzzle involving collisions and pi,The Pi-Collision Paradox: How Bouncing Blocks Calculate Digits of Pi,True,True,True,4.30977174838384,1.5980989933013916,362070,362.07,90.0,70.0,55.00000000000001,97.5,35.0,69.5,80.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/18-The_Pi-Collision_Paradox_How_Bouncing_Blocks_Calculate_Digits_of_Pi,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/18-The_Pi-Collision_Paradox_How_Bouncing_Blocks_Calculate_Digits_of_Pi/The_Pi-Collision_Paradox_How_Bouncing_Blocks_Calculate_Digits_of_Pi.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/18-The_Pi-Collision_Paradox_How_Bouncing_Blocks_Calculate_Digits_of_Pi/The_Pi-Collision_Paradox_How_Bouncing_Blocks_Calculate_Digits_of_Pi_eval.json,
19,mas,Basics of linear algebra and vectors,Fundamentals of Vectors: The Language of Space,True,True,True,78.57503485679626,2.00386381149292,985545,985.545,95.0,82.5,100.0,95.0,92.5,93.0,80.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/19-Fundamentals_of_Vectors_The_Language_of_Space,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/19-Fundamentals_of_Vectors_The_Language_of_Space/Fundamentals_of_Vectors_The_Language_of_Space.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/19-Fundamentals_of_Vectors_The_Language_of_Space/Fundamentals_of_Vectors_The_Language_of_Space_eval.json,
20,mas,Bayes' theorem and independence in probability,Mastering Bayes' Theorem and Independence,True,True,True,4.685989832878112,1.5386355638504028,331315,331.315,92.5,80.0,97.5,95.0,85.0,90.0,60.00000000000001,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/20-Mastering_Bayes_Theorem_and_Independence,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/20-Mastering_Bayes_Theorem_and_Independence/Mastering_Bayes_Theorem_and_Independence.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/20-Mastering_Bayes_Theorem_and_Independence/Mastering_Bayes_Theorem_and_Independence_eval.json,
21,mas,Block collision problem and its relation to calculating digits of pi,The Elastic Collision Pi-Calculator: From Physics to Mathematics,True,True,True,4.62816930214564,1.9373509248097738,387276,387.276,95.0,92.5,87.5,100.0,90.0,93.0,80.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/21-The_Elastic_Collision_Pi-Calculator_From_Physics_to_Mathematics,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/21-The_Elastic_Collision_Pi-Calculator_From_Physics_to_Mathematics/The_Elastic_Collision_Pi-Calculator_From_Physics_to_Mathematics.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/21-The_Elastic_Collision_Pi-Calculator_From_Physics_to_Mathematics/The_Elastic_Collision_Pi-Calculator_From_Physics_to_Mathematics_eval.json,
22,mas,Planar graph duality and Euler's Characteristic Formula,Unlocking the Geometry of Networks: Planar Graphs and Euler’s Formula,True,True,True,4.605224478244781,2.018932211399078,375087,375.087,85.0,72.5,65.0,92.5,50.0,73.0,80.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/22-Unlocking_the_Geometry_of_Networks_Planar_Graphs_and_Eulers_Formula,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/22-Unlocking_the_Geometry_of_Networks_Planar_Graphs_and_Eulers_Formula/Unlocking_the_Geometry_of_Networks_Planar_Graphs_and_Eulers_Formula.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/22-Unlocking_the_Geometry_of_Networks_Planar_Graphs_and_Eulers_Formula/Unlocking_the_Geometry_of_Networks_Planar_Graphs_and_Eulers_Formula_eval.json,
23,mas,Cramer's rule explained geometrically,Cramer's Rule: A Geometric Perspective,True,True,True,5.049127467473348,1.719066325823466,408638,408.638,97.5,95.0,90.0,100.0,87.5,94.0,40.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/23-Cramers_Rule_A_Geometric_Perspective,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/23-Cramers_Rule_A_Geometric_Perspective/Cramers_Rule_A_Geometric_Perspective.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/23-Cramers_Rule_A_Geometric_Perspective/Cramers_Rule_A_Geometric_Perspective_eval.json,
24,mas,Pure Fourier series,The Magic of Pure Fourier Series: Breaking Down Waves,True,True,True,3.975904417037964,1.6073476115862528,360736,360.736,95.0,87.5,92.5,97.5,85.0,91.5,60.00000000000001,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/24-The_Magic_of_Pure_Fourier_Series_Breaking_Down_Waves,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/24-The_Magic_of_Pure_Fourier_Series_Breaking_Down_Waves/The_Magic_of_Pure_Fourier_Series_Breaking_Down_Waves.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/24-The_Magic_of_Pure_Fourier_Series_Breaking_Down_Waves/The_Magic_of_Pure_Fourier_Series_Breaking_Down_Waves_eval.json,
25,mas,"Infinite sums, convergence and divergence, 2-adic metric in mathematics",Exploring the 2-adic Metric: Where Distance Defies Intuition,True,True,True,4.624993419647216,1.9590860923131308,386894,386.894,97.5,95.0,92.5,100.0,85.0,94.0,40.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/25-Exploring_the_2-adic_Metric_Where_Distance_Defies_Intuition,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/25-Exploring_the_2-adic_Metric_Where_Distance_Defies_Intuition/Exploring_the_2-adic_Metric_Where_Distance_Defies_Intuition.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/25-Exploring_the_2-adic_Metric_Where_Distance_Defies_Intuition/Exploring_the_2-adic_Metric_Where_Distance_Defies_Intuition_eval.json,
26,mas,"Alternate notation for powers, logarithms, and roots","The Mathematical Trinity: Powers, Roots, and Logarithms",True,True,True,4.1738700787226355,4.314616000652313,375105,375.105,95.0,92.5,100.0,100.0,97.5,97.0,80.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/26-The_Mathematical_Trinity_Powers_Roots_and_Logarithms,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/26-The_Mathematical_Trinity_Powers_Roots_and_Logarithms/The_Mathematical_Trinity_Powers_Roots_and_Logarithms.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/26-The_Mathematical_Trinity_Powers_Roots_and_Logarithms/The_Mathematical_Trinity_Powers_Roots_and_Logarithms_eval.json,
27,mas,Principles of Holography and Diffraction,Principles of Holography and Diffraction: Capturing Light in 3D,True,True,True,5.358054987589518,1.4979280869166056,356990,356.99,87.5,60.0,97.5,95.0,90.0,86.0,60.00000000000001,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/27-Principles_of_Holography_and_Diffraction_Capturing_Light_in_3D,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/27-Principles_of_Holography_and_Diffraction_Capturing_Light_in_3D/Principles_of_Holography_and_Diffraction_Capturing_Light_in_3D.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/27-Principles_of_Holography_and_Diffraction_Capturing_Light_in_3D/Principles_of_Holography_and_Diffraction_Capturing_Light_in_3D_eval.json,
28,mas,"Span, linear combinations, linear dependence, and bases",Fundamentals of Linear Algebra: From Spans to Bases,True,True,True,4.869874584674835,1.6950478672981262,422963,422.963,97.5,95.0,85.0,100.0,87.5,93.0,100.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/28-Fundamentals_of_Linear_Algebra_From_Spans_to_Bases,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/28-Fundamentals_of_Linear_Algebra_From_Spans_to_Bases/Fundamentals_of_Linear_Algebra_From_Spans_to_Bases.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/28-Fundamentals_of_Linear_Algebra_From_Spans_to_Bases/Fundamentals_of_Linear_Algebra_From_Spans_to_Bases_eval.json,
29,mas,Fundamental constants and mathematical structure in turbulence,Fundamental Constants and Mathematical Structure in Turbulence,True,True,True,4.905762747923533,1.4299265265464782,345754,345.754,70.0,52.5,77.5,90.0,60.0,70.0,0.0,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/29-Fundamental_Constants_and_Mathematical_Structure_in_Turbulence,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/29-Fundamental_Constants_and_Mathematical_Structure_in_Turbulence/Fundamental_Constants_and_Mathematical_Structure_in_Turbulence.mp4,/scratch/pawsey1357/jthen/Code2Video/mas_logs/pipeline_20260810_094119/29-Fundamental_Constants_and_Mathematical_Structure_in_Turbulence/Fundamental_Constants_and_Mathematical_Structure_in_Turbulence_eval.json,
